Date & Time,12 Hours before,11 Hours before,10 Hours before,9 Hours before,8 Hours before,7 Hours before,6 Hours before,5 Hours before,4 Hours before,3 Hours before,2 Hours before,1 Hours before
2025-01-12 04:00,0.20133333333333303 -3.326666666666668 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0,0.15133336333333303 1.673333333333332 0.0
2025-01-12 05:00,0.23799999999999988 -2.7333333333333627 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0,0.3879999999999998 0.2666666666666373 0.0
2025-01-12 06:00,-0.8720000000000008 1.7433333333333252 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0,-0.7220001000000009 5.743333333333325 0.0
2025-01-12 07:00,-1.1220001000000004 1.9699999999999847 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0,-1.0220001000000005 6.969999999999985 0.0
2025-01-12 08:00,-1.3886667666666672 2.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0,-0.9386666666666672 1.4166666666666856 0.0
2025-01-12 09:00,-2.135333333333333 4.629999999999981 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0,-1.6353333333333329 3.6299999999999812 0.0
2025-01-12 10:00,-1.4453333333333334 3.933333333333337 0.0,-0.9453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0,-1.0453333333333334 1.9333333333333371 0.0
2025-01-12 11:00,-1.068666466666667 -1.453333333333319 0.0,-0.3686666666666668 -3.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0,-0.5186666666666667 -4.453333333333319 0.0
2025-01-12 12:00,-1.2286666666666661 -1.893333333333345 0.0,-0.6786666666666663 -2.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0,-0.27866676666666623 -5.893333333333345 0.0
2025-01-12 13:00,-1.0986666666666671 -3.786666666666676 0.0,-0.5486666666666673 -6.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0,0.05133333333333279 -7.786666666666676 0.0
2025-01-12 14:00,-0.5986666666666671 -8.186666666666667 0.0,-0.5986666666666671 -7.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0,0.4013333333333329 -8.186666666666667 0.0
2025-01-12 15:00,0.19799999999999973 -10.120000000000019 0.0,-0.002000000000000224 -11.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0,0.4480000599999997 -10.120000000000019 0.0
2025-01-12 16:00,-0.17533331333333327 -5.970000000000013 0.0,-0.32533333333333325 -6.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0,-0.5753333333333334 -3.970000000000013 0.0
2025-01-12 17:00,-1.1986666666666665 -1.1233333333333206 0.0,-1.2986666466666665 -2.1233333333333206 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0,-1.7486666666666666 2.8766666666666794 0.0
2025-01-12 18:00,-0.742 1.273333333333298 0.0,-1.242 -1.726666666666702 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0,-1.142 0.2733333333332979 0.0
2025-01-12 19:00,-0.8686667666666672 0.8733333333333206 0.0,-1.468666766666667 -2.1266666666666794 0.0,-1.318666666666667 -1.1266666666666794 0.0,-2.368666646666667 5.873333333333321 0.0,-2.368666646666667 5.873333333333321 0.0,-2.368666646666667 5.873333333333321 0.0,-2.368666646666667 5.873333333333321 0.0,-2.368666646666667 5.873333333333321 0.0,-2.368666646666667 5.873333333333321 0.0,-2.368666646666667 5.873333333333321 0.0,-2.368666646666667 5.873333333333321 0.0,-2.368666646666667 5.873333333333321 0.0
2025-01-12 20:00,-0.948666666666667 -1.4300000000000068 0.0,-2.2486666666666673 2.569999999999993 0.0,-1.5986667666666672 0.5699999999999932 0.0,-2.698666646666667 7.569999999999993 0.0,-2.698666646666667 7.569999999999993 0.0,-2.698666646666667 7.569999999999993 0.0,-2.698666646666667 7.569999999999993 0.0,-2.698666646666667 7.569999999999993 0.0,-2.698666646666667 7.569999999999993 0.0,-2.698666646666667 7.569999999999993 0.0,-2.698666646666667 7.569999999999993 0.0,-2.698666646666667 7.569999999999993 0.0
2025-01-12 21:00,0.02466666666666706 -2.353333333333353 0.0,-2.5253334333333326 -0.35333333333335304 0.0,-1.6253333333333329 -2.353333333333353 0.0,-2.575333333333333 5.646666666666647 0.0,-2.575333333333333 5.646666666666647 0.0,-2.575333333333333 5.646666666666647 0.0,-2.575333333333333 5.646666666666647 0.0,-2.575333333333333 5.646666666666647 0.0,-2.575333333333333 5.646666666666647 0.0,-2.575333333333333 5.646666666666647 0.0,-2.575333333333333 5.646666666666647 0.0,-2.575333333333333 5.646666666666647 0.0
2025-01-12 22:00,0.5746666666666664 -2.6733333333333604 0.0,-2.4253333333333336 -2.6733333333333604 0.0,-1.5753333333333335 -2.6733333333333604 0.0,-2.6253334333333336 5.32666666666664 0.0,-2.6253334333333336 5.32666666666664 0.0,-2.6253334333333336 5.32666666666664 0.0,-2.6253334333333336 5.32666666666664 0.0,-2.6253334333333336 5.32666666666664 0.0,-2.6253334333333336 5.32666666666664 0.0,-2.6253334333333336 5.32666666666664 0.0,-2.6253334333333336 5.32666666666664 0.0,-2.6253334333333336 5.32666666666664 0.0
2025-01-12 23:00,0.3513336333333319 -3.1866666666666816 0.0,-2.0986666666666682 -3.1866666666666816 0.0,-1.3486666666666682 -3.1866666666666816 0.0,-2.248666666666668 1.8133333333333184 0.0,-2.248666666666668 1.8133333333333184 0.0,-2.248666666666668 1.8133333333333184 0.0,-2.248666666666668 1.8133333333333184 0.0,-2.248666666666668 1.8133333333333184 0.0,-2.248666666666668 1.8133333333333184 0.0,-2.248666666666668 1.8133333333333184 0.0,-2.248666666666668 1.8133333333333184 0.0,-2.248666666666668 1.8133333333333184 0.0
2025-01-13 00:00,-0.49533333333333385 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0,-2.8953333333333333 -3.8766666666666794 0.0
2025-01-13 01:00,0.13466666666666516 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0,-2.6653331333333345 -4.1299999999999955 0.0
2025-01-13 02:00,0.44133333333333535 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0,-1.808666666666665 -4.719999999999999 0.0
2025-01-13 03:00,-0.9853330333333332 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0,-2.5353333333333334 -4.536666666666676 0.0
2025-01-13 04:00,-1.7286666666666632 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0,-3.2786664666666634 -5.30999999999996 0.0
2025-01-13 05:00,-2.028666666666668 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0,-2.5786666666666678 -5.209999999999994 0.0
2025-01-13 06:00,-0.8853330333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0,-1.9853333333333354 -4.763333333333321 0.0
2025-01-13 07:00,-1.8819999999999988 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0,-2.7819999999999983 -5.956666666666635 0.0
2025-01-13 08:00,-1.2519999999999993 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0,-1.3019997999999995 -5.463333333333338 0.0
2025-01-13 09:00,-1.0119998000000003 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0,-0.8620000000000001 -6.246666666666684 0.0
2025-01-13 10:00,-0.285333333333333 -5.3333333333334 0.0,-0.035333333333332995 -6.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0,-1.5853333333333328 -5.3333333333334 0.0
2025-01-13 11:00,0.06799999999999962 -2.6766666666666765 0.0,1.1679999999999997 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0,-0.7819999700000004 -5.6766666666666765 0.0
2025-01-13 12:00,0.2351428571428571 -1.1571428571428584 0.0,1.285142857142857 -4.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0,-0.4148571428571429 -6.157142857142858 0.0
Hier folgen die durschnittlichen Werte, die die Vorhersage drüber/drunter lag,,,,,,,,,,,
12 Stunden vor Zeitpunkt:,Temperatur zu hoch:0.6784251075845413 | zu tief:-0.6213957253412393,Luftfeuchtigkeit zu hoch:3.5900569358178047 | zu tief:-3.9496998420221168,Regen zu hoch:0.432738465897436 | zu tief:-0.39190857142857144,,,,,,,,,,
11 Stunden vor Zeitpunkt:,Temperatur zu hoch:0.7535992024662813 | zu tief:-0.7209400920211647,Luftfeuchtigkeit zu hoch:3.6135480319295334 | zu tief:-4.067387387387386,Regen zu hoch:0.4740642975 | zu tief:-0.40871666000000006,,,,,,,,,,
10 Stunden vor Zeitpunkt:,Temperatur zu hoch:0.7439181808447669 | zu tief:-0.6970163224933744,Luftfeuchtigkeit zu hoch:3.6336047107014804 | zu tief:-4.094098883572568,Regen zu hoch:0.5334142849999999 | zu tief:-0.4317729729729729,,,,,,,,,,
9 Stunden vor Zeitpunkt:,Temperatur zu hoch:0.7332025512025825 | zu tief:-0.7222609691600408,Luftfeuchtigkeit zu hoch:3.4436473050758725 | zu tief:-4.185727699530514,Regen zu hoch:0.509496762580645 | zu tief:-0.40092972837837837,,,,,,,,,,
8 Stunden vor Zeitpunkt:,Temperatur zu hoch:0.7332025512025825 | zu tief:-0.7222609691600408,Luftfeuchtigkeit zu hoch:3.4436473050758725 | zu tief:-4.185727699530514,Regen zu hoch:0.509496762580645 | zu tief:-0.40092972837837837,,,,,,,,,,
7 Stunden vor Zeitpunkt:,Temperatur zu hoch:0.7332025512025825 | zu tief:-0.7222609691600408,Luftfeuchtigkeit zu hoch:3.4436473050758725 | zu tief:-4.185727699530514,Regen zu hoch:0.509496762580645 | zu tief:-0.40092972837837837,,,,,,,,,,
