generated_at,date,Temperatur,Luftfeuchtigkeit,Regen
2025-01-03 02:00:05.900398,2025-01-03 23:00:00+00:00,-0.37800002,90.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 00:00:00+00:00,-0.47800002,91.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 01:00:00+00:00,-0.628,93.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 02:00:00+00:00,-0.728,94.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 03:00:00+00:00,-0.728,95.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 04:00:00+00:00,-0.778,95.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 05:00:00+00:00,-0.92800003,97.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 06:00:00+00:00,-0.728,98.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 07:00:00+00:00,-0.528,97.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 08:00:00+00:00,-0.47800002,97.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 09:00:00+00:00,-0.328,97.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 10:00:00+00:00,0.122,94.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 11:00:00+00:00,0.722,92.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 12:00:00+00:00,1.2720001,91.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 13:00:00+00:00,1.5220001,90.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 14:00:00+00:00,1.322,92.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 15:00:00+00:00,1.0220001,92.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 16:00:00+00:00,0.622,94.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 17:00:00+00:00,0.57199997,94.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 18:00:00+00:00,0.522,95.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 19:00:00+00:00,0.422,95.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 20:00:00+00:00,0.322,96.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 21:00:00+00:00,0.222,96.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 22:00:00+00:00,0.024,96.0,0.0
2025-01-03 02:00:05.900398,2025-01-04 23:00:00+00:00,-0.22600001,95.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 00:00:00+00:00,0.772,96.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 01:00:00+00:00,0.772,94.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 02:00:00+00:00,0.622,93.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 03:00:00+00:00,0.422,94.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 04:00:00+00:00,0.522,94.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 05:00:00+00:00,0.422,92.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 06:00:00+00:00,0.37199998,90.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 07:00:00+00:00,0.522,92.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 08:00:00+00:00,0.522,90.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 09:00:00+00:00,0.622,88.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 10:00:00+00:00,1.172,86.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 11:00:00+00:00,0.82199997,94.0,0.2
2025-01-03 03:00:06.057026,2025-01-03 12:00:00+00:00,0.722,95.0,0.2
2025-01-03 03:00:06.057026,2025-01-03 13:00:00+00:00,1.2720001,93.0,0.1
2025-01-03 03:00:06.057026,2025-01-03 14:00:00+00:00,1.422,91.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 15:00:00+00:00,1.0220001,91.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 16:00:00+00:00,0.922,84.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 17:00:00+00:00,0.722,84.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 18:00:00+00:00,0.472,87.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 19:00:00+00:00,0.17199999,90.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 20:00:00+00:00,-0.128,90.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 21:00:00+00:00,-0.178,89.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 22:00:00+00:00,-0.178,90.0,0.0
2025-01-03 03:00:06.057026,2025-01-03 23:00:00+00:00,-0.278,92.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 00:00:00+00:00,-0.278,94.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 01:00:00+00:00,-0.37800002,94.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 02:00:00+00:00,-0.428,94.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 03:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 04:00:00+00:00,-0.578,96.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 05:00:00+00:00,-0.578,98.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 06:00:00+00:00,-0.47800002,97.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 07:00:00+00:00,-0.47800002,98.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 08:00:00+00:00,-0.328,97.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 09:00:00+00:00,-0.328,96.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 10:00:00+00:00,-0.178,96.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 11:00:00+00:00,0.522,91.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 12:00:00+00:00,1.172,89.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 13:00:00+00:00,1.0220001,94.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 14:00:00+00:00,1.172,93.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 15:00:00+00:00,1.0220001,94.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 16:00:00+00:00,0.57199997,95.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 17:00:00+00:00,0.37199998,96.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 18:00:00+00:00,0.27199998,95.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 19:00:00+00:00,0.072000004,95.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 20:00:00+00:00,-0.178,96.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 21:00:00+00:00,-0.278,96.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 22:00:00+00:00,-0.428,95.0,0.0
2025-01-03 03:00:06.057026,2025-01-04 23:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 00:00:00+00:00,0.772,96.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 01:00:00+00:00,0.772,94.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 02:00:00+00:00,0.622,93.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 03:00:00+00:00,0.422,94.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 04:00:00+00:00,0.522,94.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 05:00:00+00:00,0.422,92.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 06:00:00+00:00,0.37199998,90.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 07:00:00+00:00,0.522,92.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 08:00:00+00:00,0.522,90.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 09:00:00+00:00,0.622,88.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 10:00:00+00:00,1.172,86.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 11:00:00+00:00,0.82199997,94.0,0.2
2025-01-03 04:00:06.756121,2025-01-03 12:00:00+00:00,0.722,95.0,0.2
2025-01-03 04:00:06.756121,2025-01-03 13:00:00+00:00,1.2720001,93.0,0.1
2025-01-03 04:00:06.756121,2025-01-03 14:00:00+00:00,1.422,91.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 15:00:00+00:00,1.0220001,91.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 16:00:00+00:00,0.922,84.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 17:00:00+00:00,0.722,84.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 18:00:00+00:00,0.472,87.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 19:00:00+00:00,0.17199999,90.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 20:00:00+00:00,-0.128,90.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 21:00:00+00:00,-0.178,89.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 22:00:00+00:00,-0.178,90.0,0.0
2025-01-03 04:00:06.756121,2025-01-03 23:00:00+00:00,-0.278,92.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 00:00:00+00:00,-0.278,94.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 01:00:00+00:00,-0.37800002,94.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 02:00:00+00:00,-0.428,94.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 03:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 04:00:00+00:00,-0.578,96.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 05:00:00+00:00,-0.578,98.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 06:00:00+00:00,-0.47800002,97.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 07:00:00+00:00,-0.47800002,98.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 08:00:00+00:00,-0.328,97.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 09:00:00+00:00,-0.328,96.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 10:00:00+00:00,-0.178,96.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 11:00:00+00:00,0.522,91.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 12:00:00+00:00,1.172,89.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 13:00:00+00:00,1.0220001,94.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 14:00:00+00:00,1.172,93.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 15:00:00+00:00,1.0220001,94.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 16:00:00+00:00,0.57199997,95.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 17:00:00+00:00,0.37199998,96.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 18:00:00+00:00,0.27199998,95.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 19:00:00+00:00,0.072000004,95.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 20:00:00+00:00,-0.178,96.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 21:00:00+00:00,-0.278,96.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 22:00:00+00:00,-0.428,95.0,0.0
2025-01-03 04:00:06.756121,2025-01-04 23:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 00:00:00+00:00,0.772,96.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 01:00:00+00:00,0.772,94.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 02:00:00+00:00,0.622,93.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 03:00:00+00:00,0.422,94.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 04:00:00+00:00,0.522,94.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 05:00:00+00:00,0.422,92.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 06:00:00+00:00,0.37199998,90.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 07:00:00+00:00,0.522,92.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 08:00:00+00:00,0.522,90.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 09:00:00+00:00,0.622,88.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 10:00:00+00:00,1.172,86.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 11:00:00+00:00,0.82199997,94.0,0.2
2025-01-03 05:00:05.944339,2025-01-03 12:00:00+00:00,0.722,95.0,0.2
2025-01-03 05:00:05.944339,2025-01-03 13:00:00+00:00,1.2720001,93.0,0.1
2025-01-03 05:00:05.944339,2025-01-03 14:00:00+00:00,1.422,91.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 15:00:00+00:00,1.0220001,91.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 16:00:00+00:00,0.922,84.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 17:00:00+00:00,0.722,84.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 18:00:00+00:00,0.472,87.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 19:00:00+00:00,0.17199999,90.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 20:00:00+00:00,-0.128,90.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 21:00:00+00:00,-0.178,89.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 22:00:00+00:00,-0.178,90.0,0.0
2025-01-03 05:00:05.944339,2025-01-03 23:00:00+00:00,-0.278,92.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 00:00:00+00:00,-0.278,94.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 01:00:00+00:00,-0.37800002,94.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 02:00:00+00:00,-0.428,94.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 03:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 04:00:00+00:00,-0.578,96.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 05:00:00+00:00,-0.578,98.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 06:00:00+00:00,-0.47800002,97.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 07:00:00+00:00,-0.47800002,98.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 08:00:00+00:00,-0.328,97.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 09:00:00+00:00,-0.328,96.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 10:00:00+00:00,-0.178,96.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 11:00:00+00:00,0.522,91.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 12:00:00+00:00,1.172,89.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 13:00:00+00:00,1.0220001,94.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 14:00:00+00:00,1.172,93.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 15:00:00+00:00,1.0220001,94.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 16:00:00+00:00,0.57199997,95.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 17:00:00+00:00,0.37199998,96.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 18:00:00+00:00,0.27199998,95.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 19:00:00+00:00,0.072000004,95.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 20:00:00+00:00,-0.178,96.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 21:00:00+00:00,-0.278,96.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 22:00:00+00:00,-0.428,95.0,0.0
2025-01-03 05:00:05.944339,2025-01-04 23:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 00:00:00+00:00,0.772,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 01:00:00+00:00,0.772,94.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 02:00:00+00:00,0.622,93.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 03:00:00+00:00,0.622,95.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 04:00:00+00:00,0.672,93.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 05:00:00+00:00,0.522,91.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 06:00:00+00:00,0.472,94.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 07:00:00+00:00,0.622,90.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 08:00:00+00:00,0.472,91.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 09:00:00+00:00,0.722,88.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 10:00:00+00:00,1.172,86.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 11:00:00+00:00,0.57199997,95.0,0.2
2025-01-03 06:00:06.124578,2025-01-03 12:00:00+00:00,0.722,95.0,0.3
2025-01-03 06:00:06.124578,2025-01-03 13:00:00+00:00,1.072,93.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 14:00:00+00:00,1.2720001,93.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 15:00:00+00:00,1.0220001,92.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 16:00:00+00:00,0.97199994,84.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 17:00:00+00:00,0.622,86.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 18:00:00+00:00,0.522,87.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 19:00:00+00:00,0.17199999,89.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 20:00:00+00:00,-0.178,90.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 21:00:00+00:00,-0.22800002,90.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 22:00:00+00:00,-0.128,90.0,0.0
2025-01-03 06:00:06.124578,2025-01-03 23:00:00+00:00,-0.078,93.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 00:00:00+00:00,-0.328,94.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 01:00:00+00:00,-0.428,95.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 02:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 03:00:00+00:00,-0.578,95.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 04:00:00+00:00,-0.628,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 05:00:00+00:00,-0.628,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 06:00:00+00:00,-0.728,97.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 07:00:00+00:00,-0.728,99.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 08:00:00+00:00,-0.528,98.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 09:00:00+00:00,-0.328,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 10:00:00+00:00,0.072000004,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 11:00:00+00:00,0.472,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 12:00:00+00:00,1.0220001,93.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 13:00:00+00:00,1.2720001,94.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 14:00:00+00:00,1.2720001,92.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 15:00:00+00:00,0.922,93.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 16:00:00+00:00,0.672,94.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 17:00:00+00:00,0.622,94.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 18:00:00+00:00,0.622,95.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 19:00:00+00:00,0.622,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 20:00:00+00:00,0.57199997,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 21:00:00+00:00,0.522,96.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 22:00:00+00:00,0.422,97.0,0.0
2025-01-03 06:00:06.124578,2025-01-04 23:00:00+00:00,0.322,97.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 00:00:00+00:00,0.772,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 01:00:00+00:00,0.772,94.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 02:00:00+00:00,0.622,93.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 03:00:00+00:00,0.622,95.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 04:00:00+00:00,0.672,93.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 05:00:00+00:00,0.522,91.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 06:00:00+00:00,0.472,94.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 07:00:00+00:00,0.622,90.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 08:00:00+00:00,0.472,91.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 09:00:00+00:00,0.722,88.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 10:00:00+00:00,1.172,86.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 11:00:00+00:00,0.57199997,95.0,0.2
2025-01-03 07:00:05.442467,2025-01-03 12:00:00+00:00,0.722,95.0,0.3
2025-01-03 07:00:05.442467,2025-01-03 13:00:00+00:00,1.072,93.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 14:00:00+00:00,1.2720001,93.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 15:00:00+00:00,1.0220001,92.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 16:00:00+00:00,0.97199994,84.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 17:00:00+00:00,0.622,86.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 18:00:00+00:00,0.522,87.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 19:00:00+00:00,0.17199999,89.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 20:00:00+00:00,-0.178,90.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 21:00:00+00:00,-0.22800002,90.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 22:00:00+00:00,-0.128,90.0,0.0
2025-01-03 07:00:05.442467,2025-01-03 23:00:00+00:00,-0.078,93.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 00:00:00+00:00,-0.328,94.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 01:00:00+00:00,-0.428,95.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 02:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 03:00:00+00:00,-0.578,95.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 04:00:00+00:00,-0.628,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 05:00:00+00:00,-0.628,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 06:00:00+00:00,-0.728,97.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 07:00:00+00:00,-0.728,99.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 08:00:00+00:00,-0.528,98.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 09:00:00+00:00,-0.328,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 10:00:00+00:00,0.072000004,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 11:00:00+00:00,0.472,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 12:00:00+00:00,1.0220001,93.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 13:00:00+00:00,1.2720001,94.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 14:00:00+00:00,1.2720001,92.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 15:00:00+00:00,0.922,93.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 16:00:00+00:00,0.672,94.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 17:00:00+00:00,0.622,94.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 18:00:00+00:00,0.622,95.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 19:00:00+00:00,0.622,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 20:00:00+00:00,0.57199997,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 21:00:00+00:00,0.522,96.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 22:00:00+00:00,0.422,97.0,0.0
2025-01-03 07:00:05.442467,2025-01-04 23:00:00+00:00,0.322,97.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 00:00:00+00:00,0.772,96.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 01:00:00+00:00,0.772,94.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 02:00:00+00:00,0.622,93.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 03:00:00+00:00,0.622,95.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 04:00:00+00:00,0.672,93.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 05:00:00+00:00,0.522,91.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 06:00:00+00:00,0.472,94.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 07:00:00+00:00,0.622,90.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 08:00:00+00:00,0.472,91.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 09:00:00+00:00,0.722,88.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 10:00:00+00:00,1.172,86.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 11:00:00+00:00,0.57199997,95.0,0.2
2025-01-03 08:00:05.593019,2025-01-03 12:00:00+00:00,0.722,95.0,0.3
2025-01-03 08:00:05.593019,2025-01-03 13:00:00+00:00,1.072,93.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 14:00:00+00:00,1.2720001,93.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 15:00:00+00:00,1.0220001,92.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 16:00:00+00:00,0.97199994,84.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 17:00:00+00:00,0.622,86.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 18:00:00+00:00,0.522,87.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 19:00:00+00:00,0.17199999,89.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 20:00:00+00:00,-0.178,90.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 21:00:00+00:00,-0.22800002,90.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 22:00:00+00:00,-0.128,90.0,0.0
2025-01-03 08:00:05.593019,2025-01-03 23:00:00+00:00,-0.078,93.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 00:00:00+00:00,-0.328,94.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 01:00:00+00:00,-0.428,95.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 02:00:00+00:00,-0.47800002,95.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 03:00:00+00:00,-0.578,95.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 04:00:00+00:00,-0.628,96.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 05:00:00+00:00,-0.628,96.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 06:00:00+00:00,-0.728,97.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 07:00:00+00:00,-0.728,99.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 08:00:00+00:00,-0.528,98.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 09:00:00+00:00,-0.328,96.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 10:00:00+00:00,0.072000004,96.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 11:00:00+00:00,0.472,96.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 12:00:00+00:00,1.0220001,93.0,0.0
2025-01-03 08:00:05.593019,2025-01-04 13:00:00+00:00,1.2720001,94.0,0.0
